screen_Name;text;favorited;favoriteCount;replyToSN;created;truncated;replyToSID;id;replyToUID;statusSource;screenName;retweetCount;isRetweet;retweeted;longitude;latitude
CesarAcunaP;@CesarAcunaP Grandes palabras, como para filosofar. xd;FALSE;0;CesarAcunaP;26/11/2020 03:56;FALSE;1.33E+18;1.72E+08;171536696;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";SergioZ01658430;0;FALSE;FALSE;NA;NA
CesarAcunaP;RT @mercede56704720: Keiko va a Palacio conversa con Sagasti y manda a #LaPestilencia destruir homenaje a #BryanIntiVivenDemocratas;;;;;;;;;;;;;;;
CesarAcunaP;FALSE;0;NA;26/11/2020 03:47;;NA;1.33E+18;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";ZoriEchevarria;22;;FALSE;;NA;
CesarAcunaP;RT @Goleos0508: @OmarChehadeMoya entendiste, y que es del general ARTETA, que renunció al partido de @CesarAcunaP por las nauseas que le di…;FALSE;0;NA;26/11/2020 03:41;FALSE;;;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Goleos0508;1;TRUE;FALSE;NA;NA
CesarAcunaP;@OmarChehadeMoya entendiste, y que es del general ARTETA, que renunció al partido de @CesarAcunaP por las nauseas q… https://t.co/GIIQBevpgz;FALSE;1;OmarChehadeMoya;26/11/2020 03:41;TRUE;;3.56E+08;355709430;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Goleos0508;1;FALSE;FALSE;NA;NA
CesarAcunaP;RT @Yeshuahqh: #Ojoooo #Alertas...Peruanos;;;;;;;;;;;;;;;
CesarAcunaP;FALSE;0;NA;26/11/2020 03:39;;NA;1.33E+18;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Dayi_2307;7;;FALSE;;NA;
CesarAcunaP;RT @Yeshuahqh: #Ojoooo #Alertas...Peruanos;;;;;;;;;;;;;;;
CesarAcunaP;FALSE;0;NA;26/11/2020 03:38;;NA;1.33E+18;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";RenatoR68703298;7;;FALSE;;NA;
CesarAcunaP;@Peru_APP @CesarAcunaP @FSagasti Oye chato no lo traiciones hasta el 28 de julio del 2021;FALSE;0;Peru_APP;26/11/2020 03:34;FALSE;1.33E+18;9.10E+07;90961315;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";tiobicentenario;0;FALSE;FALSE;NA;NA
CesarAcunaP;RT @Yeshuahqh: #Ojoooo #Alertas...Peruanos;;;;;;;;;;;;;;;
CesarAcunaP;FALSE;0;NA;26/11/2020 03:32;;NA;1.33E+18;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Goleos0508;7;;FALSE;;NA;
CesarAcunaP;RT @MEF1964: La #SeñoraK y @CesarAcunaP quieren la cabeza de @FSagasti, los dos mitómanos, traidores y blindadores de corruptos por excelen…;FALSE;0;NA;26/11/2020 03:31;FALSE;;;NA;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";pepevilaala;7;TRUE;FALSE;NA;NA
CesarAcunaP;La bancada más numerosa del @congresoperu es la de @ap_bancada ¿No les parece RARO que los primeros en visitar a… https://t.co/nM4SYVjmyL;FALSE;1;NA;26/11/2020 03:29;TRUE;;;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";fabiolamorales;0;FALSE;FALSE;NA;NA
CesarAcunaP;@cesarmuguerza Brujo d Cachiche,....alcahuete y huelepedos d choclito @CesarAcunaP ....un reverendo pobre diablo !! @OmarChehadeMoya;FALSE;1;cesarmuguerza;26/11/2020 03:24;FALSE;1.33E+18;1.99E+08;199099889;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";MAURICEVALERIA1;0;FALSE;FALSE;NA;NA
CesarAcunaP;RT @Yeshuahqh: Si #Chehade...pisotea el #Referendum2018 ...desconoce la voluntad popular...que se de por echo q saldremos a las calles adve…;FALSE;0;NA;26/11/2020 03:22;FALSE;;;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";NellyRios17;6;TRUE;FALSE;NA;NA
CesarAcunaP;RT @Yeshuahqh: #Ojoooo #Alertas...Peruanos;;;;;;;;;;;;;;;
CesarAcunaP;FALSE;0;NA;26/11/2020 03:22;;NA;1.33E+18;;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";jostipi;7;;FALSE;;NA;
CesarAcunaP;RT @Yeshuahqh: Si #Chehade...pisotea el #Referendum2018 ...desconoce la voluntad popular...que se de por echo q saldremos a las calles adve…;FALSE;0;NA;26/11/2020 03:16;FALSE;;;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";esicu;6;TRUE;FALSE;NA;NA
CesarAcunaP;@CesarAcunaP @Peru_APP Ustedes son directamente responsables de todo lo ocurrido junto con Merino y ahora quiere ve… https://t.co/2N2nBs7TbO;FALSE;1;CesarAcunaP;26/11/2020 03:13;TRUE;1.33E+18;1.72E+08;171536696;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";OkitarLigthyear;0;FALSE;FALSE;NA;NA
CesarAcunaP;@CesarAcunaP Vamos a erradicar pero mejor vamos a terminar jiji;FALSE;0;CesarAcunaP;26/11/2020 03:12;FALSE;1.33E+18;1.72E+08;171536696;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Omar08380261;0;FALSE;FALSE;NA;NA
CesarAcunaP;RT @Alvaroandresgi2: @OmarChehadeMoya lee lo voz del pueblo !!! NO A LA BICAMERALIDAD. Quieren que salgamos de nuevos a la calles !! Pero e…;FALSE;0;NA;26/11/2020 03:08;FALSE;;;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";jmvilca99;1;TRUE;FALSE;NA;NA
CesarAcunaP;@Yeshuahqh @CesarAcunaP @BancadaAPP Así es, xq, ese empeño de pronto x llevar adelante esa reforma, todo lo q haga… https://t.co/uLCej5yKGH;FALSE;1;Yeshuahqh;26/11/2020 03:05;TRUE;1.33E+18;1.28E+08;127718306;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";JessEnr87438005;0;FALSE;FALSE;NA;NA
CesarAcunaP;@CesarAcunaP ya pasaste los limites<U+0001F923><U+0001F923><U+0001F923> https://t.co/L9usu1IHjD;FALSE;2;CesarAcunaP;26/11/2020 03:04;FALSE;;1.72E+08;171536696;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";lyc5;0;FALSE;FALSE;NA;NA
CesarAcunaP;@Peru_APP @CesarAcunaP @FSagasti El enano miserable;FALSE;0;Peru_APP;26/11/2020 02:56;FALSE;1.33E+18;9.10E+07;90961315;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";alga225;0;FALSE;FALSE;NA;NA
CesarAcunaP;@OmarChehadeMoya lee lo voz del pueblo !!! NO A LA BICAMERALIDAD. Quieren que salgamos de nuevos a la calles !! Per… https://t.co/C0uAzKi0CI;FALSE;2;OmarChehadeMoya;26/11/2020 02:54;TRUE;;3.56E+08;355709430;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Alvaroandresgi2;1;FALSE;FALSE;NA;NA
CesarAcunaP;RT @Yeshuahqh: #Ojoooo #Alertas...Peruanos;;;;;;;;;;;;;;;
CesarAcunaP;FALSE;0;NA;26/11/2020 02:54;;NA;1.33E+18;;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";PUMITA1957;7;;FALSE;;NA;
CesarAcunaP;#Ojoooo #Alertas...Peruanos;;;;;;;;;;;;;;;
CesarAcunaP;FALSE;16;NA;26/11/2020 02:52;;NA;1.33E+18;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Yeshuahqh;7;;FALSE;;NA;
CesarAcunaP;RT @Yeshuahqh: Si #Chehade...pisotea el #Referendum2018 ...desconoce la voluntad popular...que se de por echo q saldremos a las calles adve…;FALSE;0;NA;26/11/2020 02:46;FALSE;;;NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";FloroMete;6;TRUE;FALSE;NA;NA
CesarAcunaP;@martinhidalgo Y que casualidad que @Peru_APP es de los partidos del congreso que tienes más autoridades locales (a… https://t.co/tCChB3kCKG;FALSE;2;martinhidalgo;26/11/2020 02:45;TRUE;1.33E+18;3.22E+07;32224965;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";alejandra_sol;0;FALSE;FALSE;NA;NA
CesarAcunaP;RT @Yeshuahqh: CC Al igual de Falso y mentiroso @CesarAcunaP y su PENDEJO partido @BancadaAPP https://t.co/JUYSWRQVHh;FALSE;0;NA;26/11/2020 02:45;FALSE;;;NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";BellanoLibertad;1;TRUE;FALSE;NA;NA
CesarAcunaP;CC Al igual de Falso y mentiroso @CesarAcunaP y su PENDEJO partido @BancadaAPP https://t.co/JUYSWRQVHh;FALSE;1;NA;26/11/2020 02:44;FALSE;;;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Yeshuahqh;1;FALSE;FALSE;NA;NA
CesarAcunaP;RT @Yeshuahqh: Si #Chehade...pisotea el #Referendum2018 ...desconoce la voluntad popular...que se de por echo q saldremos a las calles adve…;FALSE;0;NA;26/11/2020 02:43;FALSE;;;NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";jostipi;6;TRUE;FALSE;NA;NA
CesarAcunaP;Si #Chehade...pisotea el #Referendum2018 ...desconoce la voluntad popular...que se de por echo q saldremos a las ca… https://t.co/7Qi8nBbbq8;FALSE;16;NA;26/11/2020 02:42;TRUE;;;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Yeshuahqh;6;FALSE;FALSE;NA;NA
CesarAcunaP;@CesarAcunaP Desde las instituciones educativas debemos enseñar a nuestros niños y niñas a respetarse y valorarse.… https://t.co/0wVzqOvdDK;FALSE;0;CesarAcunaP;26/11/2020 02:35;TRUE;1.33E+18;1.72E+08;171536696;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";EFRAINBUENO1;0;FALSE;FALSE;NA;NA
CesarAcunaP;RT @mercede56704720: Keiko va a Palacio conversa con Sagasti y manda a #LaPestilencia destruir homenaje a #BryanIntiVivenDemocratas;;;;;;;;;;;;;;;
CesarAcunaP;FALSE;0;NA;26/11/2020 02:28;;NA;1.33E+18;;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Imapax;22;;FALSE;;NA;
CesarAcunaP;@Peru_APP @CesarAcunaP @FSagasti BURRO nunca serás presidente porque no tienes primaria completa. No sabes leer ni… https://t.co/O5ol52oH6g;FALSE;0;Peru_APP;26/11/2020 02:06;TRUE;1.33E+18;9.10E+07;90961315;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Alex71273515;0;FALSE;FALSE;NA;NA
CesarAcunaP;@CesarAcunaP CESAR ACUÑA: A la última persona que toda mujer peruana acudiría para pedir ayuda es a un doble cara,… https://t.co/esvOgdkXaV;FALSE;0;CesarAcunaP;26/11/2020 02:05;TRUE;1.33E+18;1.72E+08;171536696;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";2019Fung;0;FALSE;FALSE;NA;NA
CesarAcunaP;@CesarAcunaP Enano BURRO de eme. regresa al colegio a terminar tus estudios.;FALSE;0;CesarAcunaP;26/11/2020 01:58;FALSE;1.33E+18;1.72E+08;171536696;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Alex71273515;0;FALSE;FALSE;NA;NA
CesarAcunaP;RT @cosotec: @julioarbizu @JaimeChincha @RPPNoticias @TC_Peru @MartinVizcarraC @OmarChehadeMoya el lamebabas de @CesarAcunaP,el pato rengo…;FALSE;0;NA;26/11/2020 01:54;FALSE;;;NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";RobertLuisVera1;2;TRUE;FALSE;NA;NA
CesarAcunaP;@CesarAcunaP @LuisValdezF Fuera pezuñentos <U+0001F921><U+0001F921><U+0001F921><U+0001F921><U+0001F921>;FALSE;0;CesarAcunaP;26/11/2020 01:52;FALSE;1.33E+18;1.72E+08;171536696;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";chstendbergh1;0;FALSE;FALSE;NA;NA
CesarAcunaP;RT @Pusycat2017: @RadioNacionalFM Por las weas es !!  La #SeñoraK es más falsa que cachetada de payaso, es más mentirosa, hipócrita y traid…;FALSE;0;NA;26/11/2020 01:51;FALSE;;;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";vedazs16;2;TRUE;FALSE;NA;NA
CesarAcunaP;RT @mercede56704720: Keiko va a Palacio conversa con Sagasti y manda a #LaPestilencia destruir homenaje a #BryanIntiVivenDemocratas;;;;;;;;;;;;;;;
CesarAcunaP;FALSE;0;NA;26/11/2020 01:47;;NA;1.33E+18;;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";bishopm37;22;;FALSE;;NA;
CesarAcunaP;RT @Raamor: @Gestionpe Ja!;;;;;;;;;;;;;;;
CesarAcunaP;;;;;;;;;;;;;;;;
CesarAcunaP;FALSE;0;NA;26/11/2020 01:44;;NA;1.33E+18;;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Anac_vm;1;;FALSE;;NA;
CesarAcunaP;@CesarAcunaP Sr. Acuña es bueno lo q propone pero también debemos orientar el respeto con la educación que también se aprende en las aulas.;FALSE;0;CesarAcunaP;26/11/2020 01:40;FALSE;1.33E+18;1.72E+08;171536696;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";mi17david;0;FALSE;FALSE;NA;NA
CesarAcunaP;@CesarAcunaP Sr. Acuña , es bueno lo q propone pero también se debe orientar el esfuerzo a la educación por q el re… https://t.co/XUrO9BgrEF;FALSE;0;CesarAcunaP;26/11/2020 01:38;TRUE;1.33E+18;1.72E+08;171536696;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";mi17david;0;FALSE;FALSE;NA;NA
CesarAcunaP;RT @18Takun: @Gestionpe Mas falso q la tesis de @CesarAcunaP;FALSE;0;NA;26/11/2020 01:34;FALSE;;;NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Kanonn_Saga;3;TRUE;FALSE;NA;NA
CesarAcunaP;RT @Pusycat2017: @RadioNacionalFM Por las weas es !!  La #SeñoraK es más falsa que cachetada de payaso, es más mentirosa, hipócrita y traid…;FALSE;0;NA;26/11/2020 01:24;FALSE;;;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";eduardo67376983;2;TRUE;FALSE;NA;NA
CesarAcunaP;@CesarAcunaP Con plata como cancha.... No la conciencia y la dignidad no se compra sr. Acuña;FALSE;0;CesarAcunaP;26/11/2020 01:20;FALSE;1.33E+18;1.72E+08;171536696;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";delver_ventura;0;FALSE;FALSE;NA;NA
CesarAcunaP;¡ÉSTE OPORTUNISMO NAUSEABUNDO y CÓMPLICE, q UNA VEZ MÁS EXHIBE ÉSTA CLOACA POLÍTICA @Peru_APP QUE AGLUTINA A EMBAUC… https://t.co/k5ll6kYagi;FALSE;0;NA;26/11/2020 01:17;TRUE;;;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";nronaldm1;0;FALSE;FALSE;NA;NA
CesarAcunaP;@Gestionpe Ja!;;;;;;;;;;;;;;;
CesarAcunaP;;;;;;;;;;;;;;;;
CesarAcunaP;FALSE;4;Gestionpe;26/11/2020 01:16;;1.33E+18;1.33E+18;110822488;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Raamor;1;;FALSE;;NA;
CesarAcunaP;@Pusycat2017 @RadioNacionalFM @CesarAcunaP ella es sensei, el chato es aprendiz por eso le sale peor lo que trata de engañarnos;FALSE;1;Pusycat2017;26/11/2020 01:14;FALSE;1.33E+18;1.63E+09;1630843398;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";sebastiani2011;0;FALSE;FALSE;NA;NA
CesarAcunaP;@CesarAcunaP Señor Cesar Acuña cuando construirán la ciudad universitaria de la universidad Cesar Vallejo Filial Huaraz.;FALSE;0;CesarAcunaP;26/11/2020 01:13;FALSE;;1.72E+08;171536696;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Alex54095162;0;FALSE;FALSE;NA;NA
CesarAcunaP;RT @DN_Mariano: #LoUltimo<U+0001F6A8>;;;;;;;;;;;;;;;
CesarAcunaP; comparto para conocimiento. Ojalá sea un rumor; q de ser cierto;" será un atentado…""";FALSE;;NA;;;NA;1.33E+18;NA;;;;TRUE;FALSE
CesarAcunaP;@RadioNacionalFM Por las weas es !!  La #SeñoraK es más falsa que cachetada de payaso, es más mentirosa, hipócrita… https://t.co/wiT1kVcmYC;FALSE;7;RadioNacionalFM;26/11/2020 01:12;TRUE;1.33E+18;1.13E+08;112796268;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Pusycat2017;2;FALSE;FALSE;NA;NA
CesarAcunaP;@CesarAcunaP Cero credibilidad;FALSE;0;CesarAcunaP;26/11/2020 01:09;FALSE;1.33E+18;1.72E+08;171536696;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Judith9100;0;FALSE;FALSE;NA;NA
CesarAcunaP;@CesarAcunaP Diego llevate a este impresentable;FALSE;0;CesarAcunaP;26/11/2020 01:08;FALSE;1.33E+18;1.72E+08;171536696;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Daniel58414604;0;FALSE;FALSE;NA;NA
CesarAcunaP;@CesarAcunaP Uno es feliz cuando encuentra la felicidad. ;;;;;;;;;;;;;;;
CesarAcunaP;FALSE;1;CesarAcunaP;26/11/2020 01:06;;1.33E+18;1.33E+18;171536696;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Harryruizurban1;0;;FALSE;;NA;
CesarAcunaP;RT @MEF1964: La #SeñoraK y @CesarAcunaP quieren la cabeza de @FSagasti, los dos mitómanos, traidores y blindadores de corruptos por excelen…;FALSE;0;NA;26/11/2020 01:06;FALSE;;;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";CarmenRozas3;7;TRUE;FALSE;NA;NA
CesarAcunaP;RT @MEF1964: La #SeñoraK y @CesarAcunaP quieren la cabeza de @FSagasti, los dos mitómanos, traidores y blindadores de corruptos por excelen…;FALSE;0;NA;26/11/2020 01:06;FALSE;;;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";AlonzSilva;7;TRUE;FALSE;NA;NA
CesarAcunaP;RT @MEF1964: La #SeñoraK y @CesarAcunaP quieren la cabeza de @FSagasti, los dos mitómanos, traidores y blindadores de corruptos por excelen…;FALSE;0;NA;26/11/2020 01:02;FALSE;;;NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";segundoromain;7;TRUE;FALSE;NA;NA
CesarAcunaP;RT @DN_Mariano: #LoUltimo<U+0001F6A8>;;;;;;;;;;;;;;;
CesarAcunaP; comparto para conocimiento. Ojalá sea un rumor; q de ser cierto;" será un atentado…""";FALSE;;NA;;;NA;1.33E+18;NA;;;;TRUE;FALSE
CesarAcunaP;RT @MEF1964: La #SeñoraK y @CesarAcunaP quieren la cabeza de @FSagasti, los dos mitómanos, traidores y blindadores de corruptos por excelen…;FALSE;0;NA;26/11/2020 00:56;FALSE;;;NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";max_marcos_;7;TRUE;FALSE;NA;NA
CesarAcunaP;RT @Mandigu62: @CesarRomeroC @FSagasti Este seudo Equipo Fiscal #LavaJato con quien está jugando a pared con @KeikoFujimori o con @CesarAcu…;FALSE;0;NA;26/11/2020 00:56;FALSE;;;NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";BellanoLibertad;3;TRUE;FALSE;NA;NA
CesarAcunaP;La #SeñoraK y @CesarAcunaP quieren la cabeza de @FSagasti, los dos mitómanos, traidores y blindadores de corruptos… https://t.co/AKaoxE5LNy;FALSE;11;NA;26/11/2020 00:55;TRUE;;;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";MEF1964;7;FALSE;FALSE;NA;NA
CesarAcunaP;RT @julisa1956: @PCaterianoB <U+0001F602><U+0001F923><U+0001F602><U+0001F923> peor aún si @CesarAcunaP no puede liderar a 22 idiot... menos va poder liderar a una nación;FALSE;0;NA;26/11/2020 00:54;FALSE;;;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Pam0494;1;TRUE;FALSE;NA;NA
CesarAcunaP;@CesarAcunaP Y lo escribiste tu sólito? No te creo...jajajaja;FALSE;0;CesarAcunaP;26/11/2020 00:53;FALSE;1.33E+18;1.72E+08;171536696;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";elardeduardo;0;FALSE;FALSE;NA;NA
CesarAcunaP;RT @DN_Mariano: #LoUltimo<U+0001F6A8>;;;;;;;;;;;;;;;
CesarAcunaP; comparto para conocimiento. Ojalá sea un rumor; q de ser cierto;" será un atentado…""";FALSE;;NA;;;NA;1.33E+18;NA;;;;TRUE;FALSE
CesarAcunaP;@Mandigu62 @CesarRomeroC @FSagasti @KeikoFujimori @CesarAcunaP Con ambos, APP y FP, no olvidemos que ahora, son cóm… https://t.co/mRH4ihiEdc;FALSE;6;Mandigu62;26/11/2020 00:42;TRUE;1.33E+18;7.10E+17;7.10E+17;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";jostipi;0;FALSE;FALSE;NA;NA
